,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,360.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-111166.75449101352,-115940.12615659446
1,hc,bic,300.0,0.0,0.0,1.0,1.0,1.0,1.0,-111183.40805981497,-112403.35545375562
2,tabu,bde,631.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-111166.75449101352,-115940.12615659446
3,tabu,bic,571.0,0.0,0.0,1.0,1.0,1.0,1.0,-111183.40805981497,-112403.35545375562
