,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,5085.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
1,h2pc,mi,0.01,bic,5085.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
2,h2pc,mi,0.05,bde,5136.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
3,h2pc,mi,0.05,bic,5136.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
4,h2pc,mi,0.1,bde,5265.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
5,h2pc,mi,0.1,bic,5265.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
6,h2pc,x2,0.01,bde,5069.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
7,h2pc,x2,0.01,bic,5069.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
8,h2pc,x2,0.05,bde,5139.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
9,h2pc,x2,0.05,bic,5139.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
10,h2pc,x2,0.1,bde,5240.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
11,h2pc,x2,0.1,bic,5240.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-550328.2170167168,-551055.6435972508
12,mmhc,mi,0.01,bde,2811.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524704.6566158617,-530249.7680344187
13,mmhc,mi,0.01,bic,2808.0,22.0,88.0,0.7065150669642857,0.7849593495934959,0.676470588235294,0.978515625,-526043.0655215168,-528302.9935228385
14,mmhc,mi,0.05,bde,2945.0,13.0,49.0,0.84384765625,0.8375,0.8059701492537313,0.9873046875,-526342.3839641329,-531074.196238576
15,mmhc,mi,0.05,bic,2943.0,21.0,81.0,0.7217267071759259,0.7854674796747968,0.6865671641791045,0.9794921875,-527367.8288441453,-529595.2315682252
16,mmhc,mi,0.1,bde,3042.0,13.0,49.0,0.84384765625,0.8375,0.8059701492537313,0.9873046875,-526342.3839641329,-531074.196238576
17,mmhc,mi,0.1,bic,3040.0,21.0,81.0,0.7217267071759259,0.7854674796747968,0.6865671641791045,0.9794921875,-527367.8288441453,-529595.2315682252
18,mmhc,x2,0.01,bde,2815.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-524704.6566158617,-530249.7680344187
19,mmhc,x2,0.01,bic,2812.0,22.0,88.0,0.7065150669642857,0.7849593495934959,0.676470588235294,0.978515625,-526043.0655215168,-528302.9935228385
20,mmhc,x2,0.05,bde,2933.0,13.0,49.0,0.84384765625,0.8375,0.8059701492537313,0.9873046875,-526342.3839641329,-531074.196238576
21,mmhc,x2,0.05,bic,2931.0,21.0,81.0,0.7217267071759259,0.7854674796747968,0.6865671641791045,0.9794921875,-527367.8288441453,-529595.2315682252
22,mmhc,x2,0.1,bde,3034.0,13.0,49.0,0.84384765625,0.8375,0.8059701492537313,0.9873046875,-526342.3839641329,-531074.196238576
23,mmhc,x2,0.1,bic,3032.0,21.0,81.0,0.7217267071759259,0.7854674796747968,0.6865671641791045,0.9794921875,-527367.8288441453,-529595.2315682252
