,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,480.0,20.0,43.0,0.542578125,0.7516949152542373,0.5238095238095238,0.921875,-2602.3246759942526,-10688.33195896089
1,hc,bic,300.0,16.0,51.0,0.5567708333333333,0.6915254237288135,0.5,0.9375,-2742.236697399896,-2955.620595233587
2,tabu,bde,751.0,20.0,43.0,0.542578125,0.7516949152542373,0.5238095238095238,0.921875,-2602.3246759942526,-10688.33195896089
3,tabu,bic,660.0,21.0,64.0,0.4081129807692308,0.6351694915254237,0.3636363636363637,0.91796875,-2720.0468360656414,-2952.812905764938
