,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,284.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
1,fast.iamb,mi,0.05,270.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
2,fast.iamb,mi,0.1,256.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
3,fast.iamb,x2,0.01,312.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
4,fast.iamb,x2,0.05,270.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
5,fast.iamb,x2,0.1,256.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
6,fci,G2,0.01,120.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-2020.3385366240805,-2008.3515514402043
7,fci,G2,0.05,126.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-2020.3385366240805,-2008.3515514402043
8,fci,G2,0.1,130.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-2020.3385366240805,-2008.3515514402043
9,iamb.fdr,mi,0.01,510.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
10,iamb.fdr,mi,0.05,510.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
11,iamb.fdr,mi,0.1,510.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
12,iamb.fdr,x2,0.01,510.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
13,iamb.fdr,x2,0.05,510.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
14,iamb.fdr,x2,0.1,510.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
15,gs,mi,0.01,363.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
16,gs,mi,0.05,348.0,20.0,64.0,0.404296875,0.614406779661017,0.3333333333333333,0.921875,-1231.39360117277,-1386.897592962918
17,gs,mi,0.1,357.0,20.0,53.0,0.35820312499999996,0.5686440677966101,0.23076923076923075,0.921875,-1431.183153461963,-1525.8631605959874
18,gs,x2,0.01,362.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
19,gs,x2,0.05,373.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
20,gs,x2,0.1,366.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1155.8851932741975,-1356.893339055286
21,iamb,mi,0.01,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
22,iamb,mi,0.05,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
23,iamb,mi,0.1,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
24,iamb,x2,0.01,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
25,iamb,x2,0.05,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
26,iamb,x2,0.1,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
27,inter.iamb,mi,0.01,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
28,inter.iamb,mi,0.05,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
29,inter.iamb,mi,0.1,492.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1039.2418209165019,-1281.315914786246
30,inter.iamb,x2,0.01,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
31,inter.iamb,x2,0.05,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
32,inter.iamb,x2,0.1,492.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-1099.5989230692892,-1318.0332431584566
33,pc.stable,mi,0.01,281.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
34,pc.stable,mi,0.05,306.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
35,pc.stable,mi,0.1,331.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
36,pc.stable,x2,0.01,282.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
37,pc.stable,x2,0.05,305.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
38,pc.stable,x2,0.1,316.0,20.0,69.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-1108.1866842970442,-1290.053891860101
