,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,785.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
1,h2pc,mi,0.01,bic,785.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
2,h2pc,mi,0.05,bde,792.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
3,h2pc,mi,0.05,bic,792.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
4,h2pc,mi,0.1,bde,841.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
5,h2pc,mi,0.1,bic,841.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
6,h2pc,x2,0.01,bde,702.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
7,h2pc,x2,0.01,bic,702.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
8,h2pc,x2,0.05,bde,710.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
9,h2pc,x2,0.05,bic,710.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
10,h2pc,x2,0.1,bde,740.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
11,h2pc,x2,0.1,bic,740.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
12,mmhc,mi,0.01,bde,727.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
13,mmhc,mi,0.01,bic,727.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
14,mmhc,mi,0.05,bde,762.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
15,mmhc,mi,0.05,bic,762.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
16,mmhc,mi,0.1,bde,784.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
17,mmhc,mi,0.1,bic,784.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
18,mmhc,x2,0.01,bde,707.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
19,mmhc,x2,0.01,bic,707.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
20,mmhc,x2,0.05,bde,729.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
21,mmhc,x2,0.05,bic,729.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
22,mmhc,x2,0.1,bde,760.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
23,mmhc,x2,0.1,bic,760.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13879.45052567223,-14107.41577240245
