,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,405.0,15.0,23.0,0.6314144736842104,0.7851694915254237,0.6153846153846154,0.94140625,-2618.0870922659824,-10653.825989842853
1,hc,bic,285.0,15.0,44.0,0.5870738636363636,0.6936440677966101,0.5161290322580645,0.94140625,-2739.7944698535935,-2937.457692138148
2,tabu,bde,802.0,24.0,48.0,0.42343749999999997,0.6745762711864406,0.4000000000000001,0.90625,-2617.3135501980532,-10671.377757943903
3,tabu,bic,612.0,18.0,50.0,0.4920572916666667,0.664406779661017,0.4375,0.9296875,-2718.639379612845,-2936.262680124389
