,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,356.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
1,fast.iamb,mi,0.05,356.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
2,fast.iamb,mi,0.1,340.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
3,fast.iamb,x2,0.01,356.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-2075.123029477146,-2417.4118049832537
4,fast.iamb,x2,0.05,356.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-2075.123029477146,-2417.4118049832537
5,fast.iamb,x2,0.1,356.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-2075.123029477146,-2417.4118049832537
6,iamb.fdr,mi,0.01,697.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
7,iamb.fdr,mi,0.05,697.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
8,iamb.fdr,mi,0.1,697.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
9,iamb.fdr,x2,0.01,714.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
10,iamb.fdr,x2,0.05,714.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
11,iamb.fdr,x2,0.1,714.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
12,gs,mi,0.01,478.0,18.0,56.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-2205.6397466864582,-2505.7238299095047
13,gs,mi,0.05,477.0,18.0,56.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-2205.6397466864582,-2505.7238299095047
14,gs,mi,0.1,488.0,22.0,49.0,0.2564814814814815,0.5718954248366013,0.21428571428571427,0.9320987654320988,-4268.251573485598,-4314.479350973281
15,gs,x2,0.01,481.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-2075.123029477146,-2417.4118049832537
16,gs,x2,0.05,478.0,18.0,56.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-2205.6397466864582,-2505.7238299095047
17,gs,x2,0.1,482.0,18.0,56.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-2205.6397466864582,-2505.7238299095047
18,iamb,mi,0.01,674.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
19,iamb,mi,0.05,674.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
20,iamb,mi,0.1,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
21,iamb,x2,0.01,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
22,iamb,x2,0.05,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
23,iamb,x2,0.1,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
24,inter.iamb,mi,0.01,674.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
25,inter.iamb,mi,0.05,674.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
26,inter.iamb,mi,0.1,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
27,inter.iamb,x2,0.01,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
28,inter.iamb,x2,0.05,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
29,inter.iamb,x2,0.1,690.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
30,pc.stable,mi,0.01,353.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
31,pc.stable,mi,0.05,363.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
32,pc.stable,mi,0.1,397.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
33,pc.stable,x2,0.01,353.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
34,pc.stable,x2,0.05,360.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
35,pc.stable,x2,0.1,377.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-1957.0688062404884,-2341.839924021277
36,fci,G2,0.01,335.0,18.0,36.0,0.5277777777777778,0.5,0.0,0.9444444444444444,-4694.619468727047,-4680.055432139939
37,fci,G2,0.05,335.0,18.0,36.0,0.5277777777777778,0.5,0.0,0.9444444444444444,-4694.619468727047,-4680.055432139939
38,fci,G2,0.1,339.0,18.0,36.0,0.5277777777777778,0.5,0.0,0.9444444444444444,-4694.619468727047,-4680.055432139939
