,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1426.0,10.0,28.0,0.76953125,0.75,0.6666666666666666,0.9609375,-68196.87282425519,-68830.36600121451
1,h2pc,mi,0.01,bic,1426.0,14.0,44.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-68240.58889825344,-68599.27682720416
2,h2pc,mi,0.05,bde,1430.0,10.0,28.0,0.76953125,0.75,0.6666666666666666,0.9609375,-68196.87282425519,-68830.36600121451
3,h2pc,mi,0.05,bic,1430.0,14.0,44.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-68240.58889825344,-68599.27682720416
4,h2pc,mi,0.1,bde,1429.0,10.0,28.0,0.76953125,0.75,0.6666666666666666,0.9609375,-68196.87282425519,-68830.36600121451
5,h2pc,mi,0.1,bic,1429.0,14.0,44.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-68240.58889825344,-68599.27682720416
6,h2pc,x2,0.01,bde,1420.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
7,h2pc,x2,0.01,bic,1420.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
8,h2pc,x2,0.05,bde,1417.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
9,h2pc,x2,0.05,bic,1417.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
10,h2pc,x2,0.1,bde,1419.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
11,h2pc,x2,0.1,bic,1419.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
12,mmhc,mi,0.01,bde,860.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
13,mmhc,mi,0.01,bic,860.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
14,mmhc,mi,0.05,bde,872.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
15,mmhc,mi,0.05,bic,872.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
16,mmhc,mi,0.1,bde,890.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
17,mmhc,mi,0.1,bic,890.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
18,mmhc,x2,0.01,bde,798.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
19,mmhc,x2,0.01,bic,798.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
20,mmhc,x2,0.05,bde,810.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
21,mmhc,x2,0.05,bic,810.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
22,mmhc,x2,0.1,bde,834.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
23,mmhc,x2,0.1,bic,834.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-68867.00651217489,-69171.78831332577
