,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fci,G2,0.01,430.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
1,fci,G2,0.05,439.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
2,fci,G2,0.1,439.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
3,fast.iamb,mi,0.01,624.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
4,fast.iamb,mi,0.05,625.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
5,fast.iamb,mi,0.1,623.0,22.0,83.0,0.41914062499999993,0.6559322033898305,0.38888888888888884,0.9140625,-92097.77843639193,-92978.17630516675
6,fast.iamb,x2,0.01,663.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
7,fast.iamb,x2,0.05,666.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
8,fast.iamb,x2,0.1,667.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
9,iamb.fdr,mi,0.01,810.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
10,iamb.fdr,mi,0.05,810.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
11,iamb.fdr,mi,0.1,810.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
12,iamb.fdr,x2,0.01,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
13,iamb.fdr,x2,0.05,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
14,iamb.fdr,x2,0.1,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
15,gs,mi,0.01,408.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
16,gs,mi,0.05,409.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
17,gs,mi,0.1,426.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
18,gs,x2,0.01,408.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-85842.48949304965,-86520.17291653868
