,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,576.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
1,rsmax2,fast.iamb,mi,0.01,hc,bic,576.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,596.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,596.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
4,rsmax2,fast.iamb,mi,0.05,hc,bde,562.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
5,rsmax2,fast.iamb,mi,0.05,hc,bic,562.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,582.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,582.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
8,rsmax2,fast.iamb,mi,0.1,hc,bde,546.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
9,rsmax2,fast.iamb,mi,0.1,hc,bic,546.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-15765.121669654844,-16027.528206373298
