,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,300.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
1,rsmax2,fast.iamb,mi,0.01,hc,bic,300.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,320.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,320.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
4,rsmax2,fast.iamb,mi,0.05,hc,bde,286.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
5,rsmax2,fast.iamb,mi,0.05,hc,bic,286.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,306.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,306.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
8,rsmax2,fast.iamb,mi,0.1,hc,bde,286.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
9,rsmax2,fast.iamb,mi,0.1,hc,bic,286.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,306.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,306.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
12,rsmax2,fast.iamb,x2,0.01,hc,bde,296.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
13,rsmax2,fast.iamb,x2,0.01,hc,bic,294.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,316.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,314.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
16,rsmax2,fast.iamb,x2,0.05,hc,bde,296.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
17,rsmax2,fast.iamb,x2,0.05,hc,bic,294.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,316.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,314.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
20,rsmax2,fast.iamb,x2,0.1,hc,bde,296.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
21,rsmax2,fast.iamb,x2,0.1,hc,bic,294.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,316.0,18.0,32.0,0.46458333333333335,0.5957627118644068,0.30769230769230765,0.9296875,-3132.4784388914572,-3259.732173247302
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,314.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3163.069399072712,-3242.848551814528
24,rsmax2,gs,mi,0.01,hc,bde,382.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-3025.9231389132783,-3163.925460033244
25,rsmax2,gs,mi,0.01,hc,bic,382.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-3025.9231389132783,-3163.925460033244
26,rsmax2,gs,mi,0.01,tabu,bde,402.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-3025.9231389132783,-3163.925460033244
27,rsmax2,gs,mi,0.01,tabu,bic,402.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-3025.9231389132783,-3163.925460033244
28,rsmax2,gs,mi,0.05,hc,bde,378.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
29,rsmax2,gs,mi,0.05,hc,bic,378.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
30,rsmax2,gs,mi,0.05,tabu,bde,398.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
31,rsmax2,gs,mi,0.05,tabu,bic,398.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
32,rsmax2,gs,mi,0.1,hc,bde,373.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3322.2782548875953,-3396.3569567919103
33,rsmax2,gs,mi,0.1,hc,bic,373.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3322.2782548875953,-3396.3569567919103
34,rsmax2,gs,mi,0.1,tabu,bde,393.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3322.2782548875953,-3396.3569567919103
35,rsmax2,gs,mi,0.1,tabu,bic,393.0,16.0,34.0,0.6312500000000001,0.6,0.33333333333333337,0.9375,-3322.2782548875953,-3396.3569567919103
36,rsmax2,gs,x2,0.01,hc,bde,389.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
37,rsmax2,gs,x2,0.01,hc,bic,389.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
38,rsmax2,gs,x2,0.01,tabu,bde,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
39,rsmax2,gs,x2,0.01,tabu,bic,409.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
40,rsmax2,gs,x2,0.05,hc,bde,378.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
41,rsmax2,gs,x2,0.05,hc,bic,378.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
42,rsmax2,gs,x2,0.05,tabu,bde,398.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
43,rsmax2,gs,x2,0.05,tabu,bic,398.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
44,rsmax2,gs,x2,0.1,hc,bde,389.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
45,rsmax2,gs,x2,0.1,hc,bic,389.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
46,rsmax2,gs,x2,0.1,tabu,bde,409.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
47,rsmax2,gs,x2,0.1,tabu,bic,409.0,14.0,32.0,0.6773437499999999,0.65,0.4615384615384615,0.9453125,-3086.291094788853,-3202.7919429331346
48,rsmax2,hpc,mi,0.01,tabu,bde,402.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
49,rsmax2,hpc,mi,0.01,tabu,bic,402.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
50,rsmax2,hpc,mi,0.05,tabu,bde,404.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2948.899954085353,-3108.2074758873673
