,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,420.0,16.0,14.0,0.615625,0.7830508474576271,0.6,0.9375,-6091.943963060372,-15916.492332069272
1,hc,bic,300.0,16.0,50.0,0.5567708333333333,0.6915254237288135,0.5,0.9375,-6490.48313417597,-6769.492823255834
2,tabu,bde,683.0,16.0,14.0,0.615625,0.7830508474576271,0.6,0.9375,-6091.943963060372,-15916.492332069272
3,tabu,bic,583.0,16.0,50.0,0.5567708333333333,0.6915254237288135,0.5,0.9375,-6490.48313417597,-6769.492823255834
