,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
1,h2pc,mi,0.01,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
2,h2pc,mi,0.05,bde,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
3,h2pc,mi,0.05,bic,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
4,h2pc,mi,0.1,bde,451.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
5,h2pc,mi,0.1,bic,451.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
6,h2pc,x2,0.01,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
7,h2pc,x2,0.01,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
8,h2pc,x2,0.05,bde,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
9,h2pc,x2,0.05,bic,394.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
10,h2pc,x2,0.1,bde,453.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
11,h2pc,x2,0.1,bic,453.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
12,mmhc,mi,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
13,mmhc,mi,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
14,mmhc,mi,0.05,bde,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
15,mmhc,mi,0.05,bic,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
16,mmhc,mi,0.1,bde,632.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
17,mmhc,mi,0.1,bic,632.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
18,mmhc,x2,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
19,mmhc,x2,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
20,mmhc,x2,0.05,bde,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
21,mmhc,x2,0.05,bic,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
22,mmhc,x2,0.1,bde,636.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
23,mmhc,x2,0.1,bic,636.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67532.95187125985,-67835.00246503438
