,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,390.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
1,h2pc,mi,0.01,bic,390.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
2,h2pc,mi,0.05,bde,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
3,h2pc,mi,0.05,bic,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
4,h2pc,mi,0.1,bde,410.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
5,h2pc,mi,0.1,bic,410.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
6,h2pc,x2,0.01,bde,390.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
7,h2pc,x2,0.01,bic,390.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
8,h2pc,x2,0.05,bde,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
9,h2pc,x2,0.05,bic,398.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
10,h2pc,x2,0.1,bde,410.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
11,h2pc,x2,0.1,bic,410.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
12,mmhc,mi,0.01,bde,556.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
13,mmhc,mi,0.01,bic,556.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
14,mmhc,mi,0.05,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
15,mmhc,mi,0.05,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
16,mmhc,mi,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
17,mmhc,mi,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
18,mmhc,x2,0.01,bde,556.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
19,mmhc,x2,0.01,bic,556.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
20,mmhc,x2,0.05,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
21,mmhc,x2,0.05,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
22,mmhc,x2,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
23,mmhc,x2,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269402.0259842157,-269763.10536979156
