,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,360.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-222076.44810090098,-227218.71183809583
1,hc,bic,300.0,0.0,0.0,1.0,1.0,1.0,1.0,-222094.76646836475,-223415.77261792196
2,tabu,bde,631.0,4.0,0.0,0.875,0.9918032786885246,0.8571428571428571,0.984375,-222076.44810090098,-227218.71183809583
3,tabu,bic,571.0,0.0,0.0,1.0,1.0,1.0,1.0,-222094.76646836475,-223415.77261792196
