,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,1116.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
1,rsmax2,fast.iamb,mi,0.01,hc,bic,1116.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,1136.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,1136.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
4,rsmax2,fast.iamb,mi,0.05,hc,bde,1056.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
5,rsmax2,fast.iamb,mi,0.05,hc,bic,1056.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,1076.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,1076.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
8,rsmax2,fast.iamb,mi,0.1,hc,bde,1056.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
9,rsmax2,fast.iamb,mi,0.1,hc,bic,1056.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,1076.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,1076.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-5856.531448763263,-6169.870096378408
12,rsmax2,fast.iamb,x2,0.01,hc,bde,1138.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
13,rsmax2,fast.iamb,x2,0.01,hc,bic,1138.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,1158.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,1158.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
16,rsmax2,fast.iamb,x2,0.05,hc,bde,1048.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
17,rsmax2,fast.iamb,x2,0.05,hc,bic,1048.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,1068.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,1068.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
20,rsmax2,fast.iamb,x2,0.1,hc,bde,1048.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
21,rsmax2,fast.iamb,x2,0.1,hc,bic,1048.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,1068.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,1068.0,28.0,64.0,0.6636718749999999,0.65,0.4615384615384615,0.97265625,-6031.591582821517,-6265.337935058397
24,rsmax2,gs,mi,0.01,hc,bde,1556.0,27.0,63.0,0.6756835937500001,0.6625,0.4905660377358491,0.9736328125,-6056.181146023163,-6311.670956090919
25,rsmax2,gs,mi,0.01,hc,bic,1556.0,27.0,63.0,0.6756835937500001,0.6625,0.4905660377358491,0.9736328125,-6056.181146023163,-6311.670956090919
26,rsmax2,gs,mi,0.01,tabu,bde,1576.0,27.0,63.0,0.6756835937500001,0.6625,0.4905660377358491,0.9736328125,-6056.181146023163,-6311.670956090919
27,rsmax2,gs,mi,0.01,tabu,bic,1576.0,27.0,63.0,0.6756835937500001,0.6625,0.4905660377358491,0.9736328125,-6056.181146023163,-6311.670956090919
28,rsmax2,gs,mi,0.05,hc,bde,1488.0,32.0,68.0,0.6156250000000001,0.6,0.33333333333333337,0.96875,-6264.108956017306,-6424.240071719898
29,rsmax2,gs,mi,0.05,hc,bic,1488.0,32.0,68.0,0.6156250000000001,0.6,0.33333333333333337,0.96875,-6264.108956017306,-6424.240071719898
30,rsmax2,gs,mi,0.05,tabu,bde,1508.0,32.0,68.0,0.6156250000000001,0.6,0.33333333333333337,0.96875,-6264.108956017306,-6424.240071719898
31,rsmax2,gs,mi,0.05,tabu,bic,1508.0,32.0,68.0,0.6156250000000001,0.6,0.33333333333333337,0.96875,-6264.108956017306,-6424.240071719898
32,rsmax2,gs,mi,0.1,hc,bde,1451.0,37.0,79.0,0.55556640625,0.5375,0.13953488372093023,0.9638671875,-7150.674559463365,-7199.064645647453
33,rsmax2,gs,mi,0.1,hc,bic,1451.0,37.0,79.0,0.55556640625,0.5375,0.13953488372093023,0.9638671875,-7150.674559463365,-7199.064645647453
34,rsmax2,gs,mi,0.1,tabu,bde,1473.0,37.0,79.0,0.55556640625,0.5375,0.13953488372093023,0.9638671875,-7150.674559463365,-7199.064645647453
35,rsmax2,gs,mi,0.1,tabu,bic,1473.0,37.0,79.0,0.55556640625,0.5375,0.13953488372093023,0.9638671875,-7150.674559463365,-7199.064645647453
36,rsmax2,gs,x2,0.01,hc,bde,1558.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-5983.190015826195,-6259.94957778655
37,rsmax2,gs,x2,0.01,hc,bic,1558.0,26.0,62.0,0.6876953125,0.675,0.5185185185185185,0.974609375,-5983.190015826195,-6259.94957778655
