,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
1,fast.iamb,mi,0.05,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
2,fast.iamb,mi,0.1,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
3,fast.iamb,x2,0.01,428.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4499.715157759317,-5269.162698049511
4,fast.iamb,x2,0.05,428.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4499.715157759317,-5269.162698049511
5,fast.iamb,x2,0.1,429.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4499.715157759317,-5269.162698049511
6,iamb.fdr,mi,0.01,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
7,iamb.fdr,mi,0.05,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
8,iamb.fdr,mi,0.1,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
9,iamb.fdr,x2,0.01,570.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
10,iamb.fdr,x2,0.05,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
11,iamb.fdr,x2,0.1,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
12,gs,mi,0.01,380.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
13,gs,mi,0.05,391.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
14,gs,mi,0.1,386.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
15,gs,x2,0.01,380.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4536.484036553433,-4943.313548112004
