,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,510.0,18.0,18.0,0.6095052083333332,0.8016949152542372,0.5909090909090908,0.9296875,-6056.98096303984,-30501.0347266061
1,hc,bic,315.0,17.0,57.0,0.5311298076923077,0.6894067796610169,0.4848484848484849,0.93359375,-6499.588969032484,-6782.14669133469
2,tabu,bde,776.0,18.0,18.0,0.6095052083333332,0.8016949152542372,0.5909090909090908,0.9296875,-6056.98096303984,-30501.0347266061
3,tabu,bic,682.0,20.0,71.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-6471.959539973987,-6772.226209024933
