,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,5264.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
1,h2pc,mi,0.01,bic,5264.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
2,h2pc,mi,0.05,bde,5401.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
3,h2pc,mi,0.05,bic,5401.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
4,h2pc,mi,0.1,bde,5527.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
5,h2pc,mi,0.1,bic,5527.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
6,h2pc,x2,0.01,bde,5128.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
7,h2pc,x2,0.01,bic,5128.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
8,h2pc,x2,0.05,bde,5270.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
9,h2pc,x2,0.05,bic,5270.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
10,h2pc,x2,0.1,bde,5387.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
11,h2pc,x2,0.1,bic,5387.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-1375600.7168028255,-1376406.7959932222
12,mmhc,mi,0.01,bde,2772.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
13,mmhc,mi,0.01,bic,2772.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
14,mmhc,mi,0.05,bde,2845.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
15,mmhc,mi,0.05,bic,2845.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
16,mmhc,mi,0.1,bde,2944.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
17,mmhc,mi,0.1,bic,2944.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
18,mmhc,x2,0.01,bde,2772.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
19,mmhc,x2,0.01,bic,2772.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
20,mmhc,x2,0.05,bde,2853.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
21,mmhc,x2,0.05,bic,2853.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
22,mmhc,x2,0.1,bde,2928.0,12.0,48.0,0.855859375,0.85,0.8235294117647058,0.98828125,-1310036.9144940397,-1316161.3749503696
23,mmhc,x2,0.1,bic,2928.0,14.0,56.0,0.8259905133928571,0.8369918699186992,0.7941176470588236,0.986328125,-1310852.5046487304,-1316116.0010826462
