,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-111039.5891618427,-113610.72086734154
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-111048.74848601996,-111709.25125725461
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-111039.5891618427,-113610.72086734154
3,tabu,bic,201.0,0.0,0.0,1.0,1.0,1.0,1.0,-111048.74848601996,-111709.25125725461
