,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,517.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
1,h2pc,mi,0.01,bic,517.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
2,h2pc,mi,0.05,bde,595.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
3,h2pc,mi,0.05,bic,595.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
4,h2pc,mi,0.1,bde,619.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
5,h2pc,mi,0.1,bic,619.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
6,h2pc,x2,0.01,bde,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
7,h2pc,x2,0.01,bic,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
8,h2pc,x2,0.05,bde,560.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
9,h2pc,x2,0.05,bic,560.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
10,h2pc,x2,0.1,bde,575.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
11,h2pc,x2,0.1,bic,575.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
12,mmhc,mi,0.01,bde,757.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
13,mmhc,mi,0.01,bic,757.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
14,mmhc,mi,0.05,bde,822.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
15,mmhc,mi,0.05,bic,822.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
16,mmhc,mi,0.1,bde,862.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
17,mmhc,mi,0.1,bic,862.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
18,mmhc,x2,0.01,bde,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
19,mmhc,x2,0.01,bic,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
20,mmhc,x2,0.05,bde,808.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
21,mmhc,x2,0.05,bic,808.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
22,mmhc,x2,0.1,bde,848.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
23,mmhc,x2,0.1,bic,848.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3322.2516995759265,-3507.7059888885237
