,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1126.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
1,h2pc,mi,0.01,bic,1126.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
2,h2pc,mi,0.05,bde,1123.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
3,h2pc,mi,0.05,bic,1123.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
4,h2pc,mi,0.1,bde,1221.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
5,h2pc,mi,0.1,bic,1221.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
6,h2pc,x2,0.01,bde,1126.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
7,h2pc,x2,0.01,bic,1126.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
8,h2pc,x2,0.05,bde,1125.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
9,h2pc,x2,0.05,bic,1125.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
10,h2pc,x2,0.1,bde,1221.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
11,h2pc,x2,0.1,bic,1221.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777557.3157712637,-778007.5114638023
12,mmhc,mi,0.01,bde,836.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
13,mmhc,mi,0.01,bic,836.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
14,mmhc,mi,0.05,bde,842.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
15,mmhc,mi,0.05,bic,842.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
16,mmhc,mi,0.1,bde,911.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761078.7802006244,-761961.7206409847
17,mmhc,mi,0.1,bic,911.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761078.7802006244,-761961.7206409847
18,mmhc,x2,0.01,bde,836.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
19,mmhc,x2,0.01,bic,836.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
20,mmhc,x2,0.05,bde,846.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
21,mmhc,x2,0.05,bic,846.0,6.0,18.0,0.8425925925925926,0.8333333333333333,0.8,0.9814814814814815,-752767.8349515313,-753867.1539447575
22,mmhc,x2,0.1,bde,911.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761078.7802006244,-761961.7206409847
23,mmhc,x2,0.1,bic,911.0,7.0,19.0,0.816358024691358,0.8055555555555556,0.7586206896551725,0.9783950617283951,-761078.7802006244,-761961.7206409847
