,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
1,h2pc,mi,0.01,bic,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
2,h2pc,mi,0.05,bde,381.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
3,h2pc,mi,0.05,bic,381.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
4,h2pc,mi,0.1,bde,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
5,h2pc,mi,0.1,bic,392.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
6,h2pc,x2,0.01,bde,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
7,h2pc,x2,0.01,bic,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
8,h2pc,x2,0.05,bde,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
9,h2pc,x2,0.05,bic,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
10,h2pc,x2,0.1,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
11,h2pc,x2,0.1,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
12,mmhc,mi,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
13,mmhc,mi,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
14,mmhc,mi,0.05,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
15,mmhc,mi,0.05,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
16,mmhc,mi,0.1,bde,608.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
17,mmhc,mi,0.1,bic,608.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
18,mmhc,x2,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
19,mmhc,x2,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
20,mmhc,x2,0.05,bde,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
21,mmhc,x2,0.05,bic,564.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
22,mmhc,x2,0.1,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
23,mmhc,x2,0.1,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
