,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
1,rsmax2,fast.iamb,mi,0.01,hc,bic,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,348.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,348.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
4,rsmax2,fast.iamb,mi,0.05,hc,bde,314.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
5,rsmax2,fast.iamb,mi,0.05,hc,bic,314.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,334.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,334.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
8,rsmax2,fast.iamb,mi,0.1,hc,bde,272.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
9,rsmax2,fast.iamb,mi,0.1,hc,bic,272.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,292.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,292.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
12,rsmax2,fast.iamb,x2,0.01,hc,bde,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
13,rsmax2,fast.iamb,x2,0.01,hc,bic,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,348.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,348.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
16,rsmax2,fast.iamb,x2,0.05,hc,bde,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
17,rsmax2,fast.iamb,x2,0.05,hc,bic,328.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,348.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-2881.3095361137607,-3046.4755892256053
