,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,755.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
1,fast.iamb,mi,0.05,739.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
2,fast.iamb,mi,0.1,727.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
3,fast.iamb,x2,0.01,756.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
4,fast.iamb,x2,0.05,740.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
5,fast.iamb,x2,0.1,723.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
6,iamb.fdr,mi,0.01,867.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
7,iamb.fdr,mi,0.05,867.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
8,iamb.fdr,mi,0.1,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
9,iamb.fdr,x2,0.01,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
10,iamb.fdr,x2,0.05,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
11,iamb.fdr,x2,0.1,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
12,gs,mi,0.01,508.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
13,gs,mi,0.05,518.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
14,gs,mi,0.1,529.0,18.0,53.0,0.43518518518518523,0.6568627450980391,0.4,0.9444444444444444,-23731.981052430958,-24135.737540702718
15,gs,x2,0.01,508.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
16,gs,x2,0.05,512.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
17,gs,x2,0.1,513.0,18.0,57.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-21062.032658030672,-21533.09744027045
18,iamb,mi,0.01,846.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
19,iamb,mi,0.05,861.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
20,iamb,mi,0.1,861.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
21,iamb,x2,0.01,846.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
22,iamb,x2,0.05,846.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
23,iamb,x2,0.1,846.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
24,inter.iamb,mi,0.01,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
25,inter.iamb,mi,0.05,866.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
26,inter.iamb,mi,0.1,866.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
27,inter.iamb,x2,0.01,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
28,inter.iamb,x2,0.05,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
29,inter.iamb,x2,0.1,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
30,pc.stable,mi,0.01,372.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
31,pc.stable,mi,0.05,391.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
32,pc.stable,mi,0.1,418.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
33,pc.stable,x2,0.01,360.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
34,pc.stable,x2,0.05,379.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
35,pc.stable,x2,0.1,393.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17607.48550535374,-18781.244681410644
36,fci,G2,0.01,499.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
37,fci,G2,0.05,511.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
38,fci,G2,0.1,533.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17106.509529582516,-17712.018080078513
