,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
1,rsmax2,fast.iamb,mi,0.01,hc,bic,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
4,rsmax2,fast.iamb,mi,0.05,hc,bde,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
5,rsmax2,fast.iamb,mi,0.05,hc,bic,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
8,rsmax2,fast.iamb,mi,0.1,hc,bde,528.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
9,rsmax2,fast.iamb,mi,0.1,hc,bic,528.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,548.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,548.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
12,rsmax2,fast.iamb,x2,0.01,hc,bde,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
13,rsmax2,fast.iamb,x2,0.01,hc,bic,557.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,577.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,577.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
16,rsmax2,fast.iamb,x2,0.05,hc,bde,575.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
17,rsmax2,fast.iamb,x2,0.05,hc,bic,575.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,595.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,595.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
20,rsmax2,fast.iamb,x2,0.1,hc,bde,567.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
21,rsmax2,fast.iamb,x2,0.1,hc,bic,567.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,587.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,587.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
24,rsmax2,gs,mi,0.01,hc,bde,420.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
25,rsmax2,gs,mi,0.01,hc,bic,420.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
26,rsmax2,gs,mi,0.01,tabu,bde,440.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
27,rsmax2,gs,mi,0.01,tabu,bic,440.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
28,rsmax2,gs,mi,0.05,hc,bde,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
29,rsmax2,gs,mi,0.05,hc,bic,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
30,rsmax2,gs,mi,0.05,tabu,bde,438.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
31,rsmax2,gs,mi,0.05,tabu,bic,438.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
32,rsmax2,gs,mi,0.1,hc,bde,433.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
33,rsmax2,gs,mi,0.1,hc,bic,433.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
34,rsmax2,gs,mi,0.1,tabu,bde,453.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
35,rsmax2,gs,mi,0.1,tabu,bic,453.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
36,rsmax2,gs,x2,0.01,hc,bde,419.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
37,rsmax2,gs,x2,0.01,hc,bic,419.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
38,rsmax2,gs,x2,0.01,tabu,bde,439.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
39,rsmax2,gs,x2,0.01,tabu,bic,439.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
40,rsmax2,gs,x2,0.05,hc,bde,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
41,rsmax2,gs,x2,0.05,hc,bic,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
42,rsmax2,gs,x2,0.05,tabu,bde,438.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
43,rsmax2,gs,x2,0.05,tabu,bic,438.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
44,rsmax2,gs,x2,0.1,hc,bde,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
45,rsmax2,gs,x2,0.1,hc,bic,429.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
46,rsmax2,gs,x2,0.1,tabu,bde,449.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
47,rsmax2,gs,x2,0.1,tabu,bic,449.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
48,rsmax2,hpc,mi,0.01,tabu,bde,1462.0,10.0,28.0,0.76953125,0.75,0.6666666666666666,0.9609375,-68324.54314750843,-68957.54763900663
49,rsmax2,hpc,mi,0.01,tabu,bic,1462.0,14.0,44.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-68375.56620503793,-68733.72810318567
50,rsmax2,hpc,mi,0.05,tabu,bde,1477.0,10.0,28.0,0.76953125,0.75,0.6666666666666666,0.9609375,-68324.54314750843,-68957.54763900663
51,rsmax2,hpc,mi,0.05,tabu,bic,1477.0,14.0,44.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-68375.56620503793,-68733.72810318567
52,rsmax2,hpc,mi,0.1,tabu,bde,1586.0,11.0,35.0,0.7240767045454546,0.7478813559322035,0.6451612903225806,0.95703125,-67999.4685976128,-68659.38318400978
53,rsmax2,hpc,mi,0.1,tabu,bic,1586.0,15.0,51.0,0.5870738636363636,0.6936440677966101,0.5161290322580645,0.94140625,-68050.49165514228,-68435.56364818884
54,rsmax2,hpc,x2,0.01,tabu,bde,1466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
55,rsmax2,hpc,x2,0.01,tabu,bic,1466.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
56,rsmax2,hpc,x2,0.05,tabu,bde,1460.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
57,rsmax2,hpc,x2,0.05,tabu,bic,1460.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
58,rsmax2,hpc,x2,0.1,tabu,bde,1519.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
59,rsmax2,hpc,x2,0.1,tabu,bic,1519.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
60,rsmax2,iamb.fdr,mi,0.01,hc,bde,811.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
61,rsmax2,iamb.fdr,mi,0.01,hc,bic,811.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
62,rsmax2,iamb.fdr,mi,0.01,tabu,bde,831.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
63,rsmax2,iamb.fdr,mi,0.01,tabu,bic,831.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
64,rsmax2,iamb.fdr,mi,0.05,hc,bde,811.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
65,rsmax2,iamb.fdr,mi,0.05,hc,bic,811.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-69007.37391560778,-69311.61180798458
