,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,410.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
1,h2pc,mi,0.01,bic,410.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
2,h2pc,mi,0.05,bde,414.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
3,h2pc,mi,0.05,bic,414.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
4,h2pc,mi,0.1,bde,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
5,h2pc,mi,0.1,bic,418.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
6,h2pc,x2,0.01,bde,449.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
7,h2pc,x2,0.01,bic,449.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
8,h2pc,x2,0.05,bde,454.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
9,h2pc,x2,0.05,bic,454.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
10,h2pc,x2,0.1,bde,456.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
11,h2pc,x2,0.1,bic,456.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
12,mmhc,mi,0.01,bde,640.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
13,mmhc,mi,0.01,bic,640.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
14,mmhc,mi,0.05,bde,652.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
15,mmhc,mi,0.05,bic,652.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
16,mmhc,mi,0.1,bde,660.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
17,mmhc,mi,0.1,bic,660.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
18,mmhc,x2,0.01,bde,634.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
19,mmhc,x2,0.01,bic,634.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
20,mmhc,x2,0.05,bde,662.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
21,mmhc,x2,0.05,bic,662.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
22,mmhc,x2,0.1,bde,670.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
23,mmhc,x2,0.1,bic,670.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-2962.207745081088,-3121.0161780887547
