,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,450.0,20.0,32.0,0.49648437500000003,0.7059322033898304,0.4736842105263158,0.921875,-2622.994967643143,-7543.664404079917
1,hc,bic,300.0,16.0,50.0,0.5567708333333333,0.6915254237288135,0.5,0.9375,-2752.3395312451917,-2968.1463796431444
2,tabu,bde,843.0,22.0,35.0,0.47148437499999996,0.7016949152542372,0.45,0.9140625,-2622.944897996454,-10700.697397047283
3,tabu,bic,583.0,16.0,50.0,0.5567708333333333,0.6915254237288135,0.5,0.9375,-2752.3395312451917,-2968.1463796431444
