,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fci,G2,0.01,453.0,18.0,56.0,0.4614197530864198,0.6830065359477124,0.43750000000000006,0.9444444444444444,-10067.377659983526,-10486.172365101522
1,fci,G2,0.05,471.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-9413.168997992987,-9891.676486570961
2,fci,G2,0.1,489.0,18.0,61.0,0.4876543209876543,0.7091503267973855,0.47058823529411764,0.9444444444444444,-9413.168997992987,-9891.676486570961
3,fast.iamb,mi,0.01,573.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
4,fast.iamb,mi,0.05,559.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
5,fast.iamb,mi,0.1,561.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
6,fast.iamb,x2,0.01,540.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
7,fast.iamb,x2,0.05,557.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
8,fast.iamb,x2,0.1,543.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
9,iamb.fdr,mi,0.01,816.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
10,iamb.fdr,mi,0.05,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
11,iamb.fdr,mi,0.1,850.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
12,iamb.fdr,x2,0.01,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
13,iamb.fdr,x2,0.05,799.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
14,iamb.fdr,x2,0.1,799.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
15,gs,mi,0.01,516.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
16,gs,mi,0.05,507.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
17,gs,mi,0.1,500.0,20.0,47.0,0.33271604938271604,0.6013071895424837,0.2857142857142857,0.9382716049382716,-15414.630762942556,-15631.983942747123
18,gs,x2,0.01,491.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
19,gs,x2,0.05,494.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
20,gs,x2,0.1,514.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
21,iamb,mi,0.01,831.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
22,iamb,mi,0.05,831.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
23,iamb,mi,0.1,831.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
24,iamb,x2,0.01,784.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
25,iamb,x2,0.05,800.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
26,iamb,x2,0.1,815.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
27,inter.iamb,mi,0.01,834.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
28,inter.iamb,mi,0.05,834.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
29,inter.iamb,mi,0.1,834.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
30,inter.iamb,x2,0.01,786.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
31,inter.iamb,x2,0.05,802.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
32,inter.iamb,x2,0.1,818.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-8784.160930986805,-9322.268927793924
33,pc.stable,mi,0.01,367.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
34,pc.stable,mi,0.05,387.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
35,pc.stable,mi,0.1,406.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
36,pc.stable,x2,0.01,371.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
37,pc.stable,x2,0.05,391.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
38,pc.stable,x2,0.1,405.0,18.0,45.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-9025.569064720326,-10075.449726653613
