,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,627.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
1,h2pc,mi,0.01,bic,627.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
2,h2pc,mi,0.05,bde,641.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
3,h2pc,mi,0.05,bic,641.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
4,h2pc,mi,0.1,bde,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
5,h2pc,mi,0.1,bic,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
6,h2pc,x2,0.01,bde,517.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
7,h2pc,x2,0.01,bic,517.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
8,h2pc,x2,0.05,bde,564.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
9,h2pc,x2,0.05,bic,564.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
10,h2pc,x2,0.1,bde,603.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
11,h2pc,x2,0.1,bic,603.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
12,mmhc,mi,0.01,bde,672.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
13,mmhc,mi,0.01,bic,672.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
14,mmhc,mi,0.05,bde,708.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
15,mmhc,mi,0.05,bic,708.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
16,mmhc,mi,0.1,bde,726.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
17,mmhc,mi,0.1,bic,726.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
18,mmhc,x2,0.01,bde,671.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
19,mmhc,x2,0.01,bic,671.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
20,mmhc,x2,0.05,bde,685.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
21,mmhc,x2,0.05,bic,685.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
22,mmhc,x2,0.1,bde,700.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
23,mmhc,x2,0.1,bic,700.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7070.757799606531,-7268.712725889864
