,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
1,fast.iamb,mi,0.05,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
2,fast.iamb,mi,0.1,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
3,fast.iamb,x2,0.01,413.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
4,fast.iamb,x2,0.05,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
5,fast.iamb,x2,0.1,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
6,iamb.fdr,mi,0.01,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
7,iamb.fdr,mi,0.05,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
8,iamb.fdr,mi,0.1,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
9,iamb.fdr,x2,0.01,570.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
10,iamb.fdr,x2,0.05,585.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
11,iamb.fdr,x2,0.1,585.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
12,gs,mi,0.01,381.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
13,gs,mi,0.05,385.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-4723.553082979984,-5076.340930322838
14,gs,mi,0.1,379.0,22.0,63.0,0.36263020833333337,0.6101694915254237,0.3125,0.9140625,-5434.220933918369,-5665.617842115849
15,gs,x2,0.01,384.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
16,gs,x2,0.05,397.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
17,gs,x2,0.1,396.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
18,iamb,mi,0.01,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
19,iamb,mi,0.05,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
20,iamb,mi,0.1,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
21,iamb,x2,0.01,562.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
22,iamb,x2,0.05,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
23,iamb,x2,0.1,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4483.302037801099,-4889.467613857164
