,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,284.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
1,fast.iamb,mi,0.05,284.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
2,fast.iamb,mi,0.1,270.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
3,fast.iamb,x2,0.01,284.0,24.0,58.0,0.29791666666666666,0.583050847457627,0.25,0.90625,-2278.2794031068065,-2536.040723476853
4,fast.iamb,x2,0.05,284.0,24.0,58.0,0.29791666666666666,0.583050847457627,0.25,0.90625,-2278.2794031068065,-2536.040723476853
5,fast.iamb,x2,0.1,284.0,24.0,58.0,0.29791666666666666,0.583050847457627,0.25,0.90625,-2278.2794031068065,-2536.040723476853
6,iamb.fdr,mi,0.01,510.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
7,iamb.fdr,mi,0.05,525.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
8,iamb.fdr,mi,0.1,525.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
9,iamb.fdr,x2,0.01,570.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-2119.9594150288603,-2417.344578673627
10,iamb.fdr,x2,0.05,570.0,22.0,70.0,0.39162946428571427,0.6330508474576272,0.3529411764705882,0.9140625,-2119.9594150288603,-2417.344578673627
11,iamb.fdr,x2,0.1,615.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
12,gs,mi,0.01,365.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-2195.0221375781553,-2439.5303887128007
13,gs,mi,0.05,364.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-2195.0221375781553,-2439.5303887128007
14,gs,mi,0.1,371.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-2195.0221375781553,-2439.5303887128007
15,gs,x2,0.01,390.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
16,gs,x2,0.05,366.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-2195.0221375781553,-2439.5303887128007
17,gs,x2,0.1,364.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-2195.0221375781553,-2439.5303887128007
18,iamb,mi,0.01,506.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
19,iamb,mi,0.05,520.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
20,iamb,mi,0.1,520.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
21,iamb,x2,0.01,534.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
22,iamb,x2,0.05,534.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
23,iamb,x2,0.1,534.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
24,inter.iamb,mi,0.01,506.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
25,inter.iamb,mi,0.05,520.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
26,inter.iamb,mi,0.1,520.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-1989.310076352906,-2318.7261718782383
27,inter.iamb,x2,0.01,564.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
28,inter.iamb,x2,0.05,564.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
29,inter.iamb,x2,0.1,564.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
30,pc.stable,mi,0.01,303.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
31,pc.stable,mi,0.05,309.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
32,pc.stable,mi,0.1,312.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
33,pc.stable,x2,0.01,294.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
34,pc.stable,x2,0.05,309.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
35,pc.stable,x2,0.1,310.0,20.0,75.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-2041.1424679289296,-2327.4746020819343
36,fci,G2,0.01,276.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-3901.009303081407,-3890.596107564573
37,fci,G2,0.05,278.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-3901.009303081407,-3890.596107564573
38,fci,G2,0.1,278.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-3901.009303081407,-3890.596107564573
