,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,480.0,20.0,30.0,0.51953125,0.7288135593220338,0.5,0.921875,-2616.393706679775,-10697.359188254966
1,hc,bic,270.0,14.0,38.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-2768.778302447296,-2959.385551408988
2,tabu,bde,749.0,20.0,30.0,0.51953125,0.7288135593220338,0.5,0.921875,-2616.393706679775,-10697.359188254966
3,tabu,bic,596.0,17.0,44.0,0.5185724431818182,0.6665254237288136,0.45161290322580644,0.93359375,-2745.499959163971,-2956.038673142678
