,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,3950.0,23.0,65.0,0.7094263980263158,0.7244918699186992,0.6101694915254237,0.9775390625,-54994.91939088228,-55836.92354696854
1,h2pc,mi,0.01,bic,3950.0,27.0,80.0,0.6327713815789473,0.6984756097560976,0.5423728813559322,0.9736328125,-55043.621997078684,-55642.702096212204
2,h2pc,mi,0.05,bde,4032.0,23.0,65.0,0.7094263980263158,0.7244918699186992,0.6101694915254237,0.9775390625,-54994.91939088228,-55836.92354696854
3,h2pc,mi,0.05,bic,4032.0,27.0,80.0,0.6327713815789473,0.6984756097560976,0.5423728813559322,0.9736328125,-55043.621997078684,-55642.702096212204
4,h2pc,mi,0.1,bde,4050.0,23.0,65.0,0.7094263980263158,0.7244918699186992,0.6101694915254237,0.9775390625,-54994.91939088228,-55836.92354696854
5,h2pc,mi,0.1,bic,4050.0,27.0,80.0,0.6327713815789473,0.6984756097560976,0.5423728813559322,0.9736328125,-55043.621997078684,-55642.702096212204
6,h2pc,x2,0.01,bde,2909.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
7,h2pc,x2,0.01,bic,2909.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
8,h2pc,x2,0.05,bde,2975.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
9,h2pc,x2,0.05,bic,2975.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
10,h2pc,x2,0.1,bde,3046.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
11,h2pc,x2,0.1,bic,3046.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
12,mmhc,mi,0.01,bde,2545.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
13,mmhc,mi,0.01,bic,2545.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
14,mmhc,mi,0.05,bde,2708.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
15,mmhc,mi,0.05,bic,2708.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
16,mmhc,mi,0.1,bde,2797.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
17,mmhc,mi,0.1,bic,2797.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
18,mmhc,x2,0.01,bde,2461.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
19,mmhc,x2,0.01,bic,2461.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
20,mmhc,x2,0.05,bde,2575.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
21,mmhc,x2,0.05,bic,2575.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
22,mmhc,x2,0.1,bde,2652.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
23,mmhc,x2,0.1,bic,2652.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55552.46020075866,-56082.729580173385
