,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1736.0,32.0,28.0,0.6078125,0.7918699186991871,0.6,0.96875,-12171.200176852077,-31813.67569698691
1,hc,bic,1364.0,36.0,128.0,0.49743303571428565,0.6939024390243902,0.47058823529411764,0.96484375,-13020.580129329826,-13645.83858960909
2,tabu,bde,2295.0,32.0,28.0,0.6078125,0.7918699186991871,0.6,0.96875,-12171.200176852077,-31813.67569698691
3,tabu,bic,1966.0,36.0,128.0,0.49743303571428565,0.6939024390243902,0.47058823529411764,0.96484375,-13020.580129329826,-13645.83858960909
