,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,537.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
1,fast.iamb,mi,0.05,538.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
2,fast.iamb,mi,0.1,538.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
3,fast.iamb,x2,0.01,537.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
4,fast.iamb,x2,0.05,538.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
5,fast.iamb,x2,0.1,539.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
6,iamb.fdr,mi,0.01,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
7,iamb.fdr,mi,0.05,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
8,iamb.fdr,mi,0.1,765.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
9,iamb.fdr,x2,0.01,731.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
10,iamb.fdr,x2,0.05,748.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
11,iamb.fdr,x2,0.1,748.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
12,gs,mi,0.01,489.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-4522.787829922623,-4994.627827585852
