,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,460.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
1,rsmax2,fast.iamb,mi,0.01,hc,bic,460.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,480.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,480.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
4,rsmax2,fast.iamb,mi,0.05,hc,bde,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
5,rsmax2,fast.iamb,mi,0.05,hc,bic,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
8,rsmax2,fast.iamb,mi,0.1,hc,bde,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
9,rsmax2,fast.iamb,mi,0.1,hc,bic,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
12,rsmax2,fast.iamb,x2,0.01,hc,bde,460.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
13,rsmax2,fast.iamb,x2,0.01,hc,bic,460.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,480.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,480.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
16,rsmax2,fast.iamb,x2,0.05,hc,bde,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
17,rsmax2,fast.iamb,x2,0.05,hc,bic,445.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,465.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13687.357190920053,-13920.824816329889
