,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fci,G2,0.01,328.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
1,fci,G2,0.05,332.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
2,fci,G2,0.1,332.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
3,fast.iamb,mi,0.01,444.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
4,fast.iamb,mi,0.05,429.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
5,fast.iamb,mi,0.1,429.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
6,fast.iamb,x2,0.01,444.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
7,fast.iamb,x2,0.05,429.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
8,fast.iamb,x2,0.1,429.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
9,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
10,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
11,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
12,iamb.fdr,x2,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
13,iamb.fdr,x2,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
14,iamb.fdr,x2,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
15,gs,mi,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
16,gs,mi,0.05,387.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
17,gs,mi,0.1,387.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
18,gs,x2,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
19,gs,x2,0.05,386.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
20,gs,x2,0.1,387.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
21,iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
22,iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
23,iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
24,iamb,x2,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
25,iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
26,iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
27,inter.iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
28,inter.iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
29,inter.iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
30,inter.iamb,x2,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
31,inter.iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
32,inter.iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
33,pc.stable,mi,0.01,260.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
34,pc.stable,mi,0.05,269.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
35,pc.stable,mi,0.1,277.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
36,pc.stable,x2,0.01,260.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
37,pc.stable,x2,0.05,264.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
38,pc.stable,x2,0.1,269.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-5525.580336781634,-6008.607657914254
