,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,444.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
1,fast.iamb,mi,0.05,430.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
2,fast.iamb,mi,0.1,415.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
3,fast.iamb,x2,0.01,440.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
4,fast.iamb,x2,0.05,430.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
5,fast.iamb,x2,0.1,415.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
6,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
7,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
8,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
9,iamb.fdr,x2,0.01,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
10,iamb.fdr,x2,0.05,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
11,iamb.fdr,x2,0.1,570.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
12,gs,mi,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
13,gs,mi,0.05,379.0,12.0,30.0,0.51171875,0.7377049180327869,0.5,0.953125,-4195.302919697569,-4514.97271737748
14,gs,mi,0.1,365.0,12.0,27.0,0.4720052083333333,0.6980874316939891,0.45454545454545453,0.953125,-4811.249023123044,-5078.595721862651
15,gs,x2,0.01,381.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
16,gs,x2,0.05,384.0,12.0,33.0,0.5514322916666666,0.7773224043715847,0.5384615384615384,0.953125,-3558.901005074647,-3930.8986596581863
17,gs,x2,0.1,381.0,12.0,30.0,0.51171875,0.7377049180327869,0.5,0.953125,-4174.847108500122,-4494.521664143357
18,iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
19,iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
20,iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
21,iamb,x2,0.01,548.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
22,iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
23,iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
24,inter.iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
25,inter.iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
26,inter.iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
27,inter.iamb,x2,0.01,548.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
28,inter.iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
29,inter.iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
30,pc.stable,mi,0.01,265.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
31,pc.stable,mi,0.05,276.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
32,pc.stable,mi,0.1,295.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
33,pc.stable,x2,0.01,265.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
34,pc.stable,x2,0.05,275.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2856.0437684072126,-3280.5257631333684
