,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
1,h2pc,mi,0.01,bic,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
2,h2pc,mi,0.05,bde,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
3,h2pc,mi,0.05,bic,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
4,h2pc,mi,0.1,bde,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
5,h2pc,mi,0.1,bic,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
6,h2pc,x2,0.01,bde,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
7,h2pc,x2,0.01,bic,380.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
8,h2pc,x2,0.05,bde,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
9,h2pc,x2,0.05,bic,389.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
10,h2pc,x2,0.1,bde,393.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
11,h2pc,x2,0.1,bic,393.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
12,mmhc,mi,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
13,mmhc,mi,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
14,mmhc,mi,0.05,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
15,mmhc,mi,0.05,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
16,mmhc,mi,0.1,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
17,mmhc,mi,0.1,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
18,mmhc,x2,0.01,bde,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
19,mmhc,x2,0.01,bic,560.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
20,mmhc,x2,0.05,bde,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
21,mmhc,x2,0.05,bic,580.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
22,mmhc,x2,0.1,bde,588.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
23,mmhc,x2,0.1,bic,588.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-13647.334819252188,-13880.982470951545
