,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,2546.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
1,rsmax2,fast.iamb,mi,0.01,hc,bic,2546.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,2566.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,2566.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
4,rsmax2,fast.iamb,mi,0.05,hc,bde,2414.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-274820.6690247074,-275668.5632956515
5,rsmax2,fast.iamb,mi,0.05,hc,bic,2414.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-274924.1142627738,-275621.7964814476
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,2434.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-274820.6690247074,-275668.5632956515
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,2434.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-274924.1142627738,-275621.7964814476
8,rsmax2,fast.iamb,mi,0.1,hc,bde,2438.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
9,rsmax2,fast.iamb,mi,0.1,hc,bic,2438.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,2458.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,2458.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
12,rsmax2,fast.iamb,x2,0.01,hc,bde,2726.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
13,rsmax2,fast.iamb,x2,0.01,hc,bic,2726.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,2746.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,2746.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
16,rsmax2,fast.iamb,x2,0.05,hc,bde,2500.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
17,rsmax2,fast.iamb,x2,0.05,hc,bic,2500.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,2520.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,2520.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-275584.23603937187,-276252.18348296126
