,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,1042.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
1,h2pc,mi,0.01,bic,1042.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
2,h2pc,mi,0.05,bde,1050.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
3,h2pc,mi,0.05,bic,1050.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
4,h2pc,mi,0.1,bde,1060.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
5,h2pc,mi,0.1,bic,1060.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
6,h2pc,x2,0.01,bde,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
7,h2pc,x2,0.01,bic,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
8,h2pc,x2,0.05,bde,778.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
9,h2pc,x2,0.05,bic,778.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
10,h2pc,x2,0.1,bde,967.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
11,h2pc,x2,0.1,bic,967.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
12,mmhc,mi,0.01,bde,829.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
13,mmhc,mi,0.01,bic,829.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
14,mmhc,mi,0.05,bde,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
15,mmhc,mi,0.05,bic,853.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
16,mmhc,mi,0.1,bde,881.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
17,mmhc,mi,0.1,bic,881.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
18,mmhc,x2,0.01,bde,804.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
19,mmhc,x2,0.01,bic,804.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
20,mmhc,x2,0.05,bde,824.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
21,mmhc,x2,0.05,bic,824.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
22,mmhc,x2,0.1,bde,866.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
23,mmhc,x2,0.1,bic,866.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-31469.51857482024,-31764.465112086586
