,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,444.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
1,fast.iamb,mi,0.05,446.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
2,fast.iamb,mi,0.1,431.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
3,fast.iamb,x2,0.01,442.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
4,fast.iamb,x2,0.05,446.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
5,fast.iamb,x2,0.1,446.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
6,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
7,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
8,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
9,iamb.fdr,x2,0.01,555.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
10,iamb.fdr,x2,0.05,555.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
11,iamb.fdr,x2,0.1,570.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
12,gs,mi,0.01,384.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
13,gs,mi,0.05,389.0,12.0,33.0,0.5514322916666666,0.7773224043715847,0.5384615384615384,0.953125,-3498.9435152033443,-3871.057024761842
14,gs,mi,0.1,369.0,12.0,30.0,0.51171875,0.7377049180327869,0.5,0.953125,-4132.013448343014,-4451.727766314971
15,gs,x2,0.01,382.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
16,gs,x2,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
17,gs,x2,0.1,397.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-2875.704068463522,-3300.1470284272086
