,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,2160.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
1,h2pc,mi,0.01,bic,2160.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
2,h2pc,mi,0.05,bde,2311.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
3,h2pc,mi,0.05,bic,2311.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
4,h2pc,mi,0.1,bde,2378.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
5,h2pc,mi,0.1,bic,2378.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
6,h2pc,x2,0.01,bde,1982.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
7,h2pc,x2,0.01,bic,1982.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
8,h2pc,x2,0.05,bde,2201.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
9,h2pc,x2,0.05,bic,2201.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
10,h2pc,x2,0.1,bde,2274.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
11,h2pc,x2,0.1,bic,2274.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
12,mmhc,mi,0.01,bde,2384.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
13,mmhc,mi,0.01,bic,2384.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
14,mmhc,mi,0.05,bde,2514.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
15,mmhc,mi,0.05,bic,2514.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
16,mmhc,mi,0.1,bde,2578.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
17,mmhc,mi,0.1,bic,2578.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
18,mmhc,x2,0.01,bde,2339.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
19,mmhc,x2,0.01,bic,2339.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
20,mmhc,x2,0.05,bde,2465.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
21,mmhc,x2,0.05,bic,2465.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
22,mmhc,x2,0.1,bde,2538.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
23,mmhc,x2,0.1,bic,2538.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-14156.662863555654,-14561.026287130084
