,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1953.0,39.0,80.0,0.5396030159883721,0.7643292682926829,0.5301204819277109,0.9619140625,-5218.850992229597,-21355.50306702498
1,hc,bic,1116.0,28.0,76.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-5511.421945689887,-5881.0926349588035
2,tabu,bde,2546.0,39.0,80.0,0.5396030159883721,0.7643292682926829,0.5301204819277109,0.9619140625,-5218.850992229597,-21355.50306702498
3,tabu,bic,2503.0,53.0,158.0,0.18828549592391303,0.5533536585365854,0.15873015873015875,0.9482421875,-5456.3324983567045,-5872.583225344754
