,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,2075.0,37.0,54.0,0.5744791666666667,0.7893292682926829,0.5647058823529412,0.9638671875,-12149.383998922118,-51042.19213765968
1,hc,bic,1333.0,35.0,121.0,0.5080150462962962,0.694410569105691,0.4776119402985075,0.9658203125,-12983.784363694333,-13565.775251140692
2,tabu,bde,2650.0,37.0,54.0,0.5744791666666667,0.7893292682926829,0.5647058823529412,0.9638671875,-12149.383998922118,-51042.19213765968
3,tabu,bic,1933.0,35.0,121.0,0.5080150462962962,0.694410569105691,0.4776119402985075,0.9658203125,-12983.784363694333,-13565.775251140692
