,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
1,h2pc,mi,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
2,h2pc,mi,0.05,bde,400.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
3,h2pc,mi,0.05,bic,400.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
4,h2pc,mi,0.1,bde,435.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
5,h2pc,mi,0.1,bic,435.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
6,h2pc,x2,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
7,h2pc,x2,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
8,h2pc,x2,0.05,bde,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
9,h2pc,x2,0.05,bic,431.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
10,h2pc,x2,0.1,bde,435.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
11,h2pc,x2,0.1,bic,435.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
12,mmhc,mi,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
13,mmhc,mi,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
14,mmhc,mi,0.05,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
15,mmhc,mi,0.05,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
16,mmhc,mi,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
17,mmhc,mi,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
18,mmhc,x2,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
19,mmhc,x2,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
20,mmhc,x2,0.05,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
21,mmhc,x2,0.05,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
22,mmhc,x2,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
23,mmhc,x2,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-269695.7738419523,-270056.78907282127
