,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,480.0,20.0,43.0,0.542578125,0.7516949152542373,0.5238095238095238,0.921875,-2591.6111882509895,-10651.026065572474
1,hc,bic,285.0,15.0,45.0,0.5870738636363636,0.6936440677966101,0.5161290322580645,0.94140625,-2742.7898245599663,-2923.6483456623455
2,tabu,bde,753.0,20.0,43.0,0.542578125,0.7516949152542373,0.5238095238095238,0.921875,-2591.6111882509895,-10651.026065572474
3,tabu,bic,693.0,23.0,64.0,0.3466045673076923,0.608050847457627,0.30303030303030304,0.91015625,-2693.39583910644,-2914.098055597052
