,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,1643.0,37.0,66.0,0.5084694602272727,0.7173780487804877,0.4931506849315069,0.9638671875,-2820.7295044363773,-8431.531105209815
1,hc,bic,1054.0,30.0,78.0,0.5765842013888889,0.6729674796747969,0.48275862068965514,0.970703125,-2957.398579859596,-3222.040158882727
2,tabu,bde,2735.0,52.0,107.0,0.313424862132353,0.6258130081300812,0.2972972972972973,0.94921875,-2819.3892453256512,-8329.309278646446
3,tabu,bic,1658.0,30.0,78.0,0.5765842013888889,0.6729674796747969,0.48275862068965514,0.970703125,-2957.398579859596,-3222.040158882727
