,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,465.0,17.0,11.0,0.6212805706521738,0.8038135593220339,0.6046511627906976,0.93359375,-6064.8415368794,-30497.3912957994
1,hc,bic,315.0,17.0,57.0,0.5311298076923077,0.6894067796610169,0.4848484848484849,0.93359375,-6489.228719377724,-6771.138088830639
2,tabu,bde,728.0,17.0,11.0,0.6212805706521738,0.8038135593220339,0.6046511627906976,0.93359375,-6064.8415368794,-30497.3912957994
3,tabu,bic,602.0,17.0,57.0,0.5311298076923077,0.6894067796610169,0.4848484848484849,0.93359375,-6489.228719377724,-6771.138088830639
