,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
1,h2pc,mi,0.01,bic,537.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
2,h2pc,mi,0.05,bde,600.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
3,h2pc,mi,0.05,bic,600.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
4,h2pc,mi,0.1,bde,608.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
5,h2pc,mi,0.1,bic,608.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
6,h2pc,x2,0.01,bde,538.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
7,h2pc,x2,0.01,bic,538.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
8,h2pc,x2,0.05,bde,572.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
9,h2pc,x2,0.05,bic,572.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
10,h2pc,x2,0.1,bde,586.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
11,h2pc,x2,0.1,bic,586.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
12,mmhc,mi,0.01,bde,672.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
13,mmhc,mi,0.01,bic,672.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
14,mmhc,mi,0.05,bde,702.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
15,mmhc,mi,0.05,bic,702.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
16,mmhc,mi,0.1,bde,726.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
17,mmhc,mi,0.1,bic,726.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
18,mmhc,x2,0.01,bde,653.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
19,mmhc,x2,0.01,bic,653.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
20,mmhc,x2,0.05,bde,674.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
21,mmhc,x2,0.05,bic,674.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
22,mmhc,x2,0.1,bde,710.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
23,mmhc,x2,0.1,bic,710.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7071.545776477,-7269.589348502976
