,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11210.002276694704,-13168.422721375917
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-11216.390070381805,-11709.049449143835
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-11210.002276694704,-13168.422721375917
3,tabu,bic,196.0,0.0,0.0,1.0,1.0,1.0,1.0,-11216.390070381805,-11709.049449143835
