,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,750.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
1,h2pc,mi,0.01,bic,750.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
2,h2pc,mi,0.05,bde,794.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
3,h2pc,mi,0.05,bic,794.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
4,h2pc,mi,0.1,bde,813.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
5,h2pc,mi,0.1,bic,813.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
6,h2pc,x2,0.01,bde,710.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
7,h2pc,x2,0.01,bic,710.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
8,h2pc,x2,0.05,bde,758.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
9,h2pc,x2,0.05,bic,758.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
10,h2pc,x2,0.1,bde,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
11,h2pc,x2,0.1,bic,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
12,mmhc,mi,0.01,bde,777.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
13,mmhc,mi,0.01,bic,777.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
14,mmhc,mi,0.05,bde,809.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
15,mmhc,mi,0.05,bic,809.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
16,mmhc,mi,0.1,bde,841.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
17,mmhc,mi,0.1,bic,841.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
18,mmhc,x2,0.01,bde,775.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
19,mmhc,x2,0.01,bic,775.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
20,mmhc,x2,0.05,bde,793.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
21,mmhc,x2,0.05,bic,793.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
22,mmhc,x2,0.1,bde,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
23,mmhc,x2,0.1,bic,837.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-7982.752410205529,-8211.742434585092
