,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,270.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
1,fast.iamb,mi,0.05,256.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
2,fast.iamb,mi,0.1,256.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
3,fast.iamb,x2,0.01,298.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
4,fast.iamb,x2,0.05,256.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
5,fast.iamb,x2,0.1,256.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
6,fci,G2,0.01,122.0,16.0,20.0,0.0234375,0.4918032786885246,0.0,0.9375,-2370.8627518604844,-2331.311496943835
7,fci,G2,0.05,128.0,16.0,20.0,0.0234375,0.4918032786885246,0.0,0.9375,-2380.2759349330154,-2337.41104395293
8,fci,G2,0.1,134.0,12.0,20.0,0.5234375,0.5,0.0,0.953125,-2314.706004381235,-2298.351923414268
9,iamb.fdr,mi,0.01,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
10,iamb.fdr,mi,0.05,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
11,iamb.fdr,mi,0.1,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
12,iamb.fdr,x2,0.01,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
13,iamb.fdr,x2,0.05,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
14,iamb.fdr,x2,0.1,540.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
15,gs,mi,0.01,368.0,14.0,29.0,0.43033854166666663,0.6939890710382515,0.4166666666666667,0.9453125,-1260.6681005442395,-1425.8411345852896
16,gs,mi,0.05,373.0,14.0,24.0,0.3822916666666667,0.6543715846994534,0.3636363636363636,0.9453125,-1249.5828410905067,-1384.886922879525
17,gs,mi,0.1,351.0,14.0,24.0,0.3822916666666667,0.6543715846994534,0.3636363636363636,0.9453125,-1249.5828410905067,-1384.886922879525
18,gs,x2,0.01,379.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
19,gs,x2,0.05,387.0,14.0,29.0,0.43033854166666663,0.6939890710382515,0.4166666666666667,0.9453125,-1260.6681005442395,-1425.8411345852896
20,gs,x2,0.1,366.0,14.0,27.0,0.43033854166666663,0.6939890710382515,0.4166666666666667,0.9453125,-1133.927053863182,-1300.3228738205548
21,iamb,mi,0.01,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
22,iamb,mi,0.05,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
23,iamb,mi,0.1,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
24,iamb,x2,0.01,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
25,iamb,x2,0.05,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
26,iamb,x2,0.1,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
27,inter.iamb,mi,0.01,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
28,inter.iamb,mi,0.05,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
29,inter.iamb,mi,0.1,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
30,inter.iamb,x2,0.01,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
31,inter.iamb,x2,0.05,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
32,inter.iamb,x2,0.1,520.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
33,pc.stable,mi,0.01,267.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
34,pc.stable,mi,0.05,302.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
35,pc.stable,mi,0.1,343.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
36,pc.stable,x2,0.01,264.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
37,pc.stable,x2,0.05,290.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
38,pc.stable,x2,0.1,323.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-733.5557155194965,-1020.7119521238142
