,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
1,h2pc,mi,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
2,h2pc,mi,0.05,bde,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
3,h2pc,mi,0.05,bic,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
4,h2pc,mi,0.1,bde,412.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
5,h2pc,mi,0.1,bic,412.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
6,h2pc,x2,0.01,bde,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
7,h2pc,x2,0.01,bic,388.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
8,h2pc,x2,0.05,bde,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
9,h2pc,x2,0.05,bic,396.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
10,h2pc,x2,0.1,bde,412.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
11,h2pc,x2,0.1,bic,412.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
12,mmhc,mi,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
13,mmhc,mi,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
14,mmhc,mi,0.05,bde,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
15,mmhc,mi,0.05,bic,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
16,mmhc,mi,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
17,mmhc,mi,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
18,mmhc,x2,0.01,bde,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
19,mmhc,x2,0.01,bic,552.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
20,mmhc,x2,0.05,bde,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
21,mmhc,x2,0.05,bic,568.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
22,mmhc,x2,0.1,bde,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
23,mmhc,x2,0.1,bic,600.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-135030.80194935985,-135362.27208628837
