,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,420.0,16.0,14.0,0.615625,0.7830508474576271,0.6,0.9375,-6092.83049165117,-15914.132118844253
1,hc,bic,315.0,17.0,57.0,0.5311298076923077,0.6894067796610169,0.4848484848484849,0.93359375,-6508.979336091674,-6804.8718499466
2,tabu,bde,683.0,16.0,14.0,0.615625,0.7830508474576271,0.6,0.9375,-6092.83049165117,-15914.132118844253
3,tabu,bic,602.0,17.0,57.0,0.5311298076923077,0.6894067796610169,0.4848484848484849,0.93359375,-6508.979336091674,-6804.8718499466
