,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
1,fast.iamb,mi,0.05,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
2,fast.iamb,mi,0.1,415.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
3,fast.iamb,x2,0.01,428.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
4,fast.iamb,x2,0.05,429.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
5,fast.iamb,x2,0.1,429.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
6,iamb.fdr,mi,0.01,585.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
7,iamb.fdr,mi,0.05,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
8,iamb.fdr,mi,0.1,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
9,iamb.fdr,x2,0.01,599.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
10,iamb.fdr,x2,0.05,599.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
11,iamb.fdr,x2,0.1,614.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4521.763975947237,-5293.660111145923
12,gs,mi,0.01,380.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
13,gs,mi,0.05,381.0,20.0,71.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-5526.973762001859,-5843.20971038825
14,gs,mi,0.1,377.0,20.0,71.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-5526.973762001859,-5843.20971038825
15,gs,x2,0.01,377.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
16,gs,x2,0.05,391.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4576.5698803922405,-4997.132039812469
