,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,617.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
1,fast.iamb,mi,0.05,622.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
2,fast.iamb,mi,0.1,624.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
3,fast.iamb,x2,0.01,648.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
4,fast.iamb,x2,0.05,624.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
5,fast.iamb,x2,0.1,640.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
6,iamb.fdr,mi,0.01,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
7,iamb.fdr,mi,0.05,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
8,iamb.fdr,mi,0.1,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
9,iamb.fdr,x2,0.01,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
10,iamb.fdr,x2,0.05,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
11,iamb.fdr,x2,0.1,840.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
12,gs,mi,0.01,408.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
13,gs,mi,0.05,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
14,gs,mi,0.1,437.0,20.0,77.0,0.45039062499999993,0.6601694915254238,0.4117647058823529,0.921875,-491937.1072375145,-492650.9272477321
15,gs,x2,0.01,408.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
16,gs,x2,0.05,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
17,gs,x2,0.1,427.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
18,iamb,mi,0.01,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
19,iamb,mi,0.05,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
20,iamb,mi,0.1,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
21,iamb,x2,0.01,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
22,iamb,x2,0.05,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
23,iamb,x2,0.1,784.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
24,inter.iamb,mi,0.01,800.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
25,inter.iamb,mi,0.05,800.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
26,inter.iamb,mi,0.1,800.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
27,inter.iamb,x2,0.01,800.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
28,inter.iamb,x2,0.05,800.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-427428.4265689199,-428244.1838380088
