,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,769.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
1,rsmax2,fast.iamb,mi,0.01,hc,bic,769.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,789.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,789.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
4,rsmax2,fast.iamb,mi,0.05,hc,bde,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
5,rsmax2,fast.iamb,mi,0.05,hc,bic,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,791.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,791.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
8,rsmax2,fast.iamb,mi,0.1,hc,bde,778.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
9,rsmax2,fast.iamb,mi,0.1,hc,bic,778.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,798.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,798.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
12,rsmax2,fast.iamb,x2,0.01,hc,bde,768.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
13,rsmax2,fast.iamb,x2,0.01,hc,bic,768.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,788.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,788.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
16,rsmax2,fast.iamb,x2,0.05,hc,bde,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
17,rsmax2,fast.iamb,x2,0.05,hc,bic,771.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,791.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,791.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
20,rsmax2,fast.iamb,x2,0.1,hc,bde,777.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
21,rsmax2,fast.iamb,x2,0.1,hc,bic,777.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,797.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,797.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
24,rsmax2,gs,mi,0.01,hc,bde,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
25,rsmax2,gs,mi,0.01,hc,bic,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
26,rsmax2,gs,mi,0.01,tabu,bde,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
27,rsmax2,gs,mi,0.01,tabu,bic,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
28,rsmax2,gs,mi,0.05,hc,bde,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
29,rsmax2,gs,mi,0.05,hc,bic,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
30,rsmax2,gs,mi,0.05,tabu,bde,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
31,rsmax2,gs,mi,0.05,tabu,bic,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
32,rsmax2,gs,mi,0.1,hc,bde,567.0,12.0,26.0,0.6851851851851852,0.6666666666666666,0.5,0.9629629629629629,-897427.9034055336,-897723.0234842766
33,rsmax2,gs,mi,0.1,hc,bic,567.0,12.0,26.0,0.6851851851851852,0.6666666666666666,0.5,0.9629629629629629,-897427.9034055336,-897723.0234842766
34,rsmax2,gs,mi,0.1,tabu,bde,587.0,12.0,26.0,0.6851851851851852,0.6666666666666666,0.5,0.9629629629629629,-897427.9034055336,-897723.0234842766
35,rsmax2,gs,mi,0.1,tabu,bic,587.0,12.0,26.0,0.6851851851851852,0.6666666666666666,0.5,0.9629629629629629,-897427.9034055336,-897723.0234842766
36,rsmax2,gs,x2,0.01,hc,bde,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
37,rsmax2,gs,x2,0.01,hc,bic,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
38,rsmax2,gs,x2,0.01,tabu,bde,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
39,rsmax2,gs,x2,0.01,tabu,bic,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
40,rsmax2,gs,x2,0.05,hc,bde,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
41,rsmax2,gs,x2,0.05,hc,bic,525.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
42,rsmax2,gs,x2,0.05,tabu,bde,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
43,rsmax2,gs,x2,0.05,tabu,bic,545.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-777913.2507556699,-778363.386492803
