,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,414.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
1,fast.iamb,mi,0.05,416.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
2,fast.iamb,mi,0.1,416.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
3,fast.iamb,x2,0.01,442.0,24.0,84.0,0.42343749999999997,0.6745762711864406,0.4000000000000001,0.90625,-4510.631127143041,-5628.585017202179
4,fast.iamb,x2,0.05,444.0,24.0,84.0,0.42343749999999997,0.6745762711864406,0.4000000000000001,0.90625,-4510.631127143041,-5628.585017202179
5,fast.iamb,x2,0.1,444.0,24.0,84.0,0.42343749999999997,0.6745762711864406,0.4000000000000001,0.90625,-4510.631127143041,-5628.585017202179
6,iamb.fdr,mi,0.01,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
7,iamb.fdr,mi,0.05,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
8,iamb.fdr,mi,0.1,600.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
9,iamb.fdr,x2,0.01,584.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
10,iamb.fdr,x2,0.05,599.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
11,iamb.fdr,x2,0.1,614.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
12,gs,mi,0.01,380.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
13,gs,mi,0.05,381.0,20.0,70.0,0.42734374999999997,0.6372881355932203,0.37499999999999994,0.921875,-5401.238210131572,-5716.590900301547
14,gs,mi,0.1,362.0,22.0,65.0,0.36263020833333337,0.6101694915254237,0.3125,0.9140625,-6084.018377144352,-6330.725589550921
15,gs,x2,0.01,377.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
16,gs,x2,0.05,388.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
17,gs,x2,0.1,388.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
18,iamb,mi,0.01,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
19,iamb,mi,0.05,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
20,iamb,mi,0.1,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
21,iamb,x2,0.01,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
22,iamb,x2,0.05,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
23,iamb,x2,0.1,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
24,inter.iamb,mi,0.01,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
25,inter.iamb,mi,0.05,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
26,inter.iamb,mi,0.1,576.0,20.0,82.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4580.68131246314,-5001.534326587681
27,inter.iamb,x2,0.01,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
28,inter.iamb,x2,0.05,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
29,inter.iamb,x2,0.1,590.0,22.0,83.0,0.4456597222222223,0.6788135593220338,0.4210526315789474,0.9140625,-4547.153056341644,-5314.805992787584
30,pc.stable,mi,0.01,309.0,20.0,66.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4701.728087185465,-5425.3287156959905
31,pc.stable,mi,0.05,340.0,20.0,66.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4701.728087185465,-5425.3287156959905
32,pc.stable,mi,0.1,380.0,20.0,66.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4701.728087185465,-5425.3287156959905
33,pc.stable,x2,0.01,313.0,20.0,74.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4646.857661078982,-5219.09458693293
34,pc.stable,x2,0.05,339.0,20.0,74.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4646.857661078982,-5219.09458693293
35,pc.stable,x2,0.1,392.0,20.0,66.0,0.47343750000000007,0.6830508474576271,0.4444444444444445,0.921875,-4701.728087185465,-5425.3287156959905
36,fci,G2,0.01,274.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-9656.556226639294,-9646.766863476842
37,fci,G2,0.05,288.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-9656.556226639294,-9646.766863476842
38,fci,G2,0.1,303.0,20.0,44.0,0.5390625,0.5,0.0,0.921875,-9656.556226639294,-9646.766863476842
