,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,430.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
1,rsmax2,fast.iamb,mi,0.01,hc,bic,430.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,450.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,450.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
4,rsmax2,fast.iamb,mi,0.05,hc,bde,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
5,rsmax2,fast.iamb,mi,0.05,hc,bic,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,452.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,452.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
8,rsmax2,fast.iamb,mi,0.1,hc,bde,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
9,rsmax2,fast.iamb,mi,0.1,hc,bic,432.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,452.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,452.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
12,rsmax2,fast.iamb,x2,0.01,hc,bde,460.0,14.0,28.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-7051.949730647569,-7612.703766691068
13,rsmax2,fast.iamb,x2,0.01,hc,bic,456.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-7118.618769551216,-7324.150595032262
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,482.0,14.0,28.0,0.6234375000000001,0.6957627118644067,0.5333333333333333,0.9453125,-7051.949730647569,-7612.703766691068
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,494.0,25.0,66.0,0.19626736111111112,0.5351694915254237,0.13793103448275865,0.90234375,-7087.416949183816,-7321.608000298484
