,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,2657.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
1,h2pc,mi,0.01,bic,2657.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
2,h2pc,mi,0.05,bde,2722.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
3,h2pc,mi,0.05,bic,2722.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
4,h2pc,mi,0.1,bde,2821.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
5,h2pc,mi,0.1,bic,2821.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
6,h2pc,x2,0.01,bde,2433.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
7,h2pc,x2,0.01,bic,2433.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
8,h2pc,x2,0.05,bde,2592.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
9,h2pc,x2,0.05,bic,2592.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
10,h2pc,x2,0.1,bde,2801.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
11,h2pc,x2,0.1,bic,2801.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
12,mmhc,mi,0.01,bde,2453.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
13,mmhc,mi,0.01,bic,2453.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
14,mmhc,mi,0.05,bde,2550.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
15,mmhc,mi,0.05,bic,2550.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
16,mmhc,mi,0.1,bde,2631.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
17,mmhc,mi,0.1,bic,2631.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
18,mmhc,x2,0.01,bde,2413.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
19,mmhc,x2,0.01,bic,2413.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
20,mmhc,x2,0.05,bde,2519.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
21,mmhc,x2,0.05,bic,2519.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
22,mmhc,x2,0.1,bde,2567.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
23,mmhc,x2,0.1,bic,2567.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-28019.627875499453,-28490.700694904244
