,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,1292.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
1,rsmax2,fast.iamb,mi,0.01,hc,bic,1292.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,1312.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,1312.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
4,rsmax2,fast.iamb,mi,0.05,hc,bde,1116.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3002.938978628618,-3223.9055282873696
5,rsmax2,fast.iamb,mi,0.05,hc,bic,1115.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,1136.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3002.938978628618,-3223.9055282873696
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,1135.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
8,rsmax2,fast.iamb,mi,0.1,hc,bde,1056.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3002.938978628618,-3223.9055282873696
9,rsmax2,fast.iamb,mi,0.1,hc,bic,1055.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,1076.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-3002.938978628618,-3223.9055282873696
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,1075.0,25.0,61.0,0.69970703125,0.6875,0.5454545454545454,0.9755859375,-3005.6617724467023,-3213.8743602906466
12,rsmax2,fast.iamb,x2,0.01,hc,bde,1380.0,31.0,63.0,0.5747370793269231,0.6364837398373983,0.41509433962264153,0.9697265625,-3095.7110719772654,-3281.864586016054
13,rsmax2,fast.iamb,x2,0.01,hc,bic,1378.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3102.937656460568,-3255.64530684826
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,1400.0,31.0,63.0,0.5747370793269231,0.6364837398373983,0.41509433962264153,0.9697265625,-3095.7110719772654,-3281.864586016054
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,1398.0,29.0,65.0,0.65166015625,0.6375,0.4313725490196079,0.9716796875,-3102.937656460568,-3255.64530684826
