,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-27851.846328522875,-30054.087215641302
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-27859.339638495083,-28418.78612288939
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-27851.846328522875,-30054.087215641302
3,tabu,bic,193.0,0.0,0.0,1.0,1.0,1.0,1.0,-27859.339638495083,-28418.78612288939
